sector_code,sector_name,direct_demand_shock,total_output_impact,indirect_output_impact,share_of_total_impact
0191,"Agricultura, inclusive o apoio à agricultura e a pós-colheita",272.96510136032066,844.8554516993864,571.8903503390658,0.0047840659337018004
0192,"Pecuária, inclusive o apoio à pecuária",1500.1570751831014,1700.734460742573,200.57738555947162,0.00963055369950589
0280,Produção florestal; pesca e aquicultura,96.65403354927524,346.92907525333305,250.2750417040578,0.001964515429227175
0580,Extração de carvão mineral e de minerais não metálicos,0.920234589315189,1023.0663823314577,1022.1461477421425,0.005793200502858308
0680,"Extração de petróleo e gás, inclusive as atividades de apoio",1661.2858679950987,3019.396514550957,1358.1106465558582,0.01709758986172815
0791,"Extração de minério de ferro, inclusive beneficiamentos e a aglomeração",21.723012822676704,261.5042206499335,239.78120782725676,0.0014807899162089225
0792,"Extração de minerais metálicos não ferrosos, inclusive beneficiamentos",5.1838545328485255,153.3510567429516,148.16720221010308,0.0008683634164701685
1091,"Abate e produtos de carne, inclusive os produtos do laticínio e da pesca",33.74278917242289,133.86395615712723,100.12116698470435,0.0007580160500991047
1092,Fabricação e refino de açúcar,26.401515461234926,170.06770974742886,143.66619428619393,0.0009630228875114815
1093,Outros produtos alimentares,49.26268295044088,437.4716249225378,388.2089419720969,0.0024772203263213016
1100,Fabricação de bebidas,22.226368256501846,77.6734569231473,55.447088666645456,0.0004398325636313736
1200,Fabricação de produtos do fumo,7.891869433715275,9.371291147200731,1.479421713485456,5.3065734075509717e-05
1300,Fabricação de produtos têxteis,14.415224809362213,230.25115356534286,215.83592875598066,0.0013038167626803026
1400,Confecção de artefatos do vestuário e acessórios,10.187655463552966,71.58427333829559,61.396617874742624,0.0004053520430952872
1500,Fabricação de calçados e de artefatos de couro,24.010371541214912,49.610170425095795,25.599798883880883,0.00028092181428011935
1600,Fabricação de produtos da madeira,16.112633930777676,727.893817222683,711.7811832919053,0.0041217607193310265
1700,"Fabricação de celulose, papel e produtos de papel",52.4068521182757,702.3772173445087,649.9703652262331,0.003977270799812216
1800,Impressão e reprodução de gravações,7.877727093280934,252.04223451249823,244.1645074192173,0.0014272106140286373
1991,Refino de petróleo e coquerias,0.3983444253275888,4020.949054802936,4020.5507103776085,0.02276896640193291
1992,Fabricação de biocombustíveis,5.319192035370862,234.661148038005,229.34195600263413,0.0013287887318876256
2091,"Fabricação de químicos orgânicos e inorgânicos, resinas e elastômeros",66.7375577229526,1681.404441452895,1614.6668837299426,0.009521095819349545
2092,"Fabricação de defensivos, desinfestantes, tintas e químicos diversos",94.86240707324221,1545.2881940791526,1450.4257870059105,0.008750325978456392
2093,"Fabricação de produtos de limpeza, cosméticos/perfumaria e higiene pessoal",50.78108948061915,191.5119357407069,140.73084626008773,0.001084452643149192
2100,Fabricação de produtos farmoquímicos e farmacêuticos,102.08698535301276,166.42178832788224,64.33480297486948,0.0009423775470273521
2200,Fabricação de produtos de borracha e de material plástico,112.81034091054174,2580.056509735104,2467.2461688245626,0.01460978967517059
2300,Fabricação de produtos de minerais não metálicos,39.129955717886205,5884.480610003494,5845.350654285608,0.03332137251078941
2491,"Produção de ferro gusa/ferroligas, siderurgia e tubos de aço sem costura",93.66049559148011,3324.287739449312,3230.627243857832,0.01882406238384645
2492,Metalurgia de metais não ferosos e a fundição de metais,62.72749050597789,1059.7670556625244,997.0395651565465,0.006001021190614902
2500,"Fabricação de produtos de metal, exceto máquinas e equipamentos",894.3618303388934,3993.124940673525,3098.7631103346316,0.02261140998648433
2600,"Fabricação de equipamentos de informática, produtos eletrônicos e ópticos",3622.5361504838475,4287.747165408276,665.2110149244281,0.024279733420782858
2700,Fabricação de máquinas e equipamentos elétricos,1685.530043238665,3095.181648357691,1409.6516051190258,0.017526729634924326
2800,Fabricação de máquinas e equipamentos mecânicos,6592.075751315271,8041.23643750213,1449.1606861868586,0.04553418602923777
2991,"Fabricação de automóveis, caminhões e ônibus, exceto peças",5624.896304005819,5894.843205540507,269.94690153468855,0.03338005159038065
2992,Fabricação de peças e acessórios para veículos automotores,198.17934993918098,1739.7953770696108,1541.6160271304298,0.009851739464199103
3000,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",965.5951191883697,1211.6597838744913,246.06466468612155,0.0068611266976034
3180,Fabricação de móveis e de produtos de indústrias diversas,970.5590544379154,1200.0849908334558,229.52593639554038,0.006795583446428441
3300,"Manutenção, reparação e instalação de máquinas e equipamentos",1109.22059133893,2219.2994924442582,1110.0789011053282,0.012566972346722898
3500,"Energia elétrica, gás natural e outras utilidades",26.35863257012644,2184.723152261107,2158.3645196909806,0.012371180876300859
3680,"Água, esgoto e gestão de resíduos",1.2684053943423788,419.21908999687827,417.9506846025359,0.002373863793122744
4180,Construção,56055.49678256712,62229.392696018855,6173.895913451735,0.3523792349012449
4580,Comércio por atacado e varejo,6527.271588381286,16274.917434496758,9747.645846115473,0.09215810576303107
4900,Transporte terrestre,449.48560618410784,4278.061847056175,3828.576240872067,0.024224889480920553
5000,Transporte aquaviário,1.0875893963543826,201.57658230949187,200.48899291313748,0.0011414445613378262
5100,Transporte aéreo,0.16937446329867992,341.0956719053037,340.926297442005,0.0019314832860614832
5280,"Armazenamento, atividades auxiliares dos transportes e correio",-0.3062011451580527,1153.881523976367,1154.1877251215249,0.006533952381178987
5500,Alojamento,0.9013141082679753,191.24485020986478,190.3435361015968,0.001082940248588778
5600,Alimentação,0.9073631962429282,167.54887725656135,166.64151406031843,0.0009487597840563023
5800,Edição e edição integrada à impressão,4.160362741526743,78.65358736865471,74.49322462712797,0.00044538263573602093
5980,"Atividades de televisão, rádio, cinema e gravação/edição de som e imagem",0.39923980634688844,513.7302331421309,513.330993335784,0.0029090411886960868
6100,Telecomunicações,28.46260669290043,865.5197581713578,837.0571514784574,0.004901079328640877
6280,Desenvolvimento de sistemas e outros serviços de informação,6449.2311482563055,7363.415740444582,914.1845921882768,0.04169596861650947
6480,"Intermediação financeira, seguros e previdência complementar",58.297513364592774,3664.415848425405,3606.118335060812,0.020750066762434426
6800,Atividades imobiliárias,15.303981038936623,912.8251813562042,897.5212003172676,0.005168950315426551
6980,"Atividades jurídicas, contábeis, consultoria e sedes de empresas",0.10283449557419852,2706.296843145572,2706.1940086499976,0.01532463631232417
7180,"Serviços de arquitetura, engenharia, testes/análises técnicas e P & D",800.4057082090917,1904.150093181281,1103.7443849721892,0.010782412038793371
7380,"Outras atividades profissionais, científicas e técnicas",0.35689619052221844,1266.1407755576618,1265.7838793671394,0.007169629952002103
7700,Aluguéis não imobiliários e gestão de ativos de propriedade intelectual,59.73778668618374,676.5981812663784,616.8603945801947,0.0038312948129650185
7880,Outras atividades administrativas e serviços complementares,6.067426547483158,1865.6050920378807,1859.5376654903976,0.010564147687757082
8000,"Atividades de vigilância, segurança e investigação",0.6291051493950968,472.39552127335617,471.76641612396105,0.0026749798631367566
8400,"Administração pública, defesa e seguridade social",1205.1856065215093,1558.332008482628,353.1464019611187,0.008824187688181618
8591,Educação pública,1893.9868590819124,1928.1098978343746,34.12303875246221,0.01091808647279087
8592,Educação privada,104.05463368878597,234.61192911495232,130.55729542616635,0.001328510025544906
8691,Saúde pública,175.80028795285418,178.327100446982,2.5268124941278245,0.0010097923906251635
8692,Saúde privada,8.749546831355895,13.902790154176618,5.153243322820723,7.872573305435352e-05
9080,"Atividades artísticas, criativas e de espetáculos",0.48997612597118123,73.13995228296548,72.6499761569943,0.0004141612075837239
9480,Organizações associativas e outros serviços pessoais,11.045102136078164,296.1080980380596,285.0629959019814,0.001676737318398892
9700,Serviços domésticos,0.0,0.0,0.0,0.0
