sector_code,sector_name,direct_demand_shock,total_output_impact,indirect_output_impact,share_of_total_impact
6280,Desenvolvimento de sistemas e outros serviços de informação,0.0,1025.2469907643508,1025.2469907643508,0.004927786816364592
6480,"Intermediação financeira, seguros e previdência complementar",0.0,4981.931501371408,4981.931501371408,0.023945348383014355
6800,Atividades imobiliárias,0.0,1004.0724032901657,1004.0724032901657,0.004826012459612316
6980,"Atividades jurídicas, contábeis, consultoria e sedes de empresas",0.0,3578.5875781237773,3578.5875781237773,0.017200261836942735
7180,"Serviços de arquitetura, engenharia, testes/análises técnicas e P & D",0.0,1031.6711765818277,1031.6711765818277,0.0049586642717118525
7380,"Outras atividades profissionais, científicas e técnicas",741.5304724918159,2312.2831553550745,1570.7526828632585,0.011113847249788832
7700,Aluguéis não imobiliários e gestão de ativos de propriedade intelectual,0.0,1119.8562703705181,1119.8562703705181,0.005382520519510063
7880,Outras atividades administrativas e serviços complementares,0.0,3312.9596070385746,3312.9596070385746,0.01592353727616595
8000,"Atividades de vigilância, segurança e investigação",0.0,552.7120603456639,552.7120603456639,0.0026565766383635195
8400,"Administração pública, defesa e seguridade social",0.0,479.6792099512716,479.6792099512716,0.002305548719650288
8591,Educação pública,0.0,34.229184152418185,34.229184152418185,0.00016452047547630528
8592,Educação privada,0.0,245.74395240785586,245.74395240785586,0.0011811532438382915
8691,Saúde pública,0.0,2.1682445231364675,2.1682445231364675,1.042153439319135e-05
8692,Saúde privada,0.0,4.556559354612976,4.556559354612976,2.1900823233730897e-05
9080,"Atividades artísticas, criativas e de espetáculos",0.0,183.57681486686718,183.57681486686718,0.0008823507079174415
9480,Organizações associativas e outros serviços pessoais,0.0,677.7836508687893,677.7836508687893,0.003257725571677744
9700,Serviços domésticos,0.0,0.0,0.0,0.0
