sector_code,sector_name,direct_demand_shock,total_output_impact,indirect_output_impact,share_of_total_impact
4900,Transporte terrestre,38239.03067890754,51904.977151522726,13665.946472615185,0.12054130720639751
5000,Transporte aquaviário,0.0,1330.8087227143492,1330.8087227143492,0.003090598086757037
5100,Transporte aéreo,0.0,731.0899030134416,731.0899030134416,0.0016978435870875492
5280,"Armazenamento, atividades auxiliares dos transportes e correio",0.0,4164.884387439358,4164.884387439358,0.009672301886577906
5500,Alojamento,0.0,277.4888245024845,277.4888245024845,0.0006444250142534708
5600,Alimentação,0.0,460.018679976873,460.018679976873,0.0010683224628323905
5800,Edição e edição integrada à impressão,0.0,234.32263679013136,234.32263679013136,0.0005441781982540319
5980,"Atividades de televisão, rádio, cinema e gravação/edição de som e imagem",0.0,3045.901093709368,3045.901093709368,0.007073635701356857
6100,Telecomunicações,36291.26786158515,43577.85225784264,7286.5843962574945,0.10120284343971644
6280,Desenvolvimento de sistemas e outros serviços de informação,0.0,2121.9005172477855,2121.9005172477855,0.004927786816364593
6480,"Intermediação financeira, seguros e previdência complementar",0.0,10310.845215719113,10310.845215719113,0.023945348383014355
6800,Atividades imobiliárias,0.0,2078.076571877816,2078.076571877816,0.004826012459612315
6980,"Atividades jurídicas, contábeis, consultoria e sedes de empresas",0.0,7406.417089189642,7406.417089189642,0.01720026183694274
7180,"Serviços de arquitetura, engenharia, testes/análises técnicas e P & D",0.0,2135.1963214118505,2135.1963214118505,0.004958664271711852
7380,"Outras atividades profissionais, científicas e técnicas",1534.7071557482204,4785.612508565752,3250.905352817532,0.011113847249788832
7700,Aluguéis não imobiliários e gestão de ativos de propriedade intelectual,0.0,2317.708435867571,2317.708435867571,0.005382520519510061
7880,Outras atividades administrativas e serviços complementares,0.0,6856.660655551183,6856.660655551183,0.01592353727616595
8000,"Atividades de vigilância, segurança e investigação",0.0,1143.9194821359072,1143.9194821359072,0.0026565766383635195
8400,"Administração pública, defesa e seguridade social",0.0,992.767179886858,992.767179886858,0.0023055487196502874
8591,Educação pública,0.0,70.84236697328652,70.84236697328652,0.00016452047547630525
8592,Educação privada,0.0,508.60351156553315,508.60351156553315,0.0011811532438382917
8691,Saúde pública,0.0,4.487503222743352,4.487503222743352,1.042153439319135e-05
8692,Saúde privada,0.0,9.43047454761639,9.43047454761639,2.190082323373089e-05
9080,"Atividades artísticas, criativas e de espetáculos",0.0,379.9394116049045,379.9394116049045,0.0008823507079174415
9480,Organizações associativas e outros serviços pessoais,0.0,1402.773665581174,1402.773665581174,0.0032577255716777446
9700,Serviços domésticos,0.0,0.0,0.0,0.0
